acc,accuracy,answerQ1,answerQ2,answerQ3,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,cond_disColor,cond_disColorRGB,cond_disFeature,cond_disPresent,cond_disProbability,cond_disShape,cond_primingDisColor,cond_primingDisShape,cond_primingTarColor,cond_primingTarShape,cond_tarColor,cond_tarColorRGB,cond_tarLocation,cond_tarLocationLong,cond_tarShape,coordinates,correct,correct_continuePress,count_Questions,count_blockAcc,count_blockFeed,count_blockLoop,count_blockRT,count_blockSeq,count_blockSumCorrect,count_blockSumRT,count_continuePress,count_example,count_expSettings,count_exp_mainLoop,count_experiment,count_instructions,count_instructions1,count_instructions2,count_log,count_main,count_prepCanvas,count_totalAcc,count_totalRT,count_totalSumCorrect,count_totalSumRT,count_trialResp,count_trialSeq,count_trialTask,datetime,description,disable_garbage_collection,dispBlank,dispBlockStart,dispFeedBlock,dispFix,dispInstructions,dispQuestions,dispSearch,dispStartScreen,distance2screen,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,gaborFreq,gaborSize,height,keyboard_backend,lineOriTar,live_row,live_row_blockLoop,live_row_exp_mainLoop,logfile,mouse_backend,noExpBlocks,noExpTrials,noPracTrials,opensesame_codename,opensesame_version,osf_always_upload_experiment,osf_id,physical_screensize,previousDisColor,previousDisShape,previousTarColor,previousTarShape,repeat_cycle,response,responseTime,response_continuePress,response_time,response_time_continuePress,rgb_gray,rgb_green,rgb_red,rgb_white,round_decimals,sampler_backend,set_blockType,set_counterPositions,set_respCorrect,set_respTimeoutExp,set_respTimeoutPrac,set_rotation,set_setSize,sizeImaginary,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimPositions,stimuli,subject_nr,subject_parity,tarIdx,time_Questions,time_blockFeed,time_blockLoop,time_blockSeq,time_continuePress,time_example,time_expSettings,time_exp_mainLoop,time_experiment,time_instructions,time_instructions1,time_instructions2,time_log,time_main,time_prepCanvas,time_trialResp,time_trialSeq,time_trialTask,timing_EEGwait,timing_fix,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,lowProb4,rectangular,same,swap,same,swap,red,"(177, 0, 0)",lowProb,lowProb3,circular,uniform,1,undefined,0,0.828125,6,6,827.234375,6,159,158829,0,0,0,0,0,0,0,0,1147,0,6,0.9296875,1188.741319,1071,1369430,1146,1146,1146,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CB80690>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,161,161,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,\,1371,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,2,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3310408,1883,2940842,3309034,3308208,3308208,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,circular,swap,swap,same,same,red,"(177, 0, 0)",lowProb,lowProb6,circular,uniform,1,undefined,0,0.833333333,6,6,835.234375,6,160,160365,0,0,0,0,0,0,0,0,1148,0,6,0.930555556,1190.074653,1072,1370966,1147,1147,1147,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CB82070>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,162,162,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,\,1536,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,6,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3313208,1883,2940842,3311668,3310842,3310842,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,rectangular,swap,swap,swap,swap,green,"(0, 123, 0)",lowProb,lowProb5,rectangular,uniform,1,undefined,0,0.838541667,6,6,842.9166667,6,161,161840,0,0,0,0,0,0,0,0,1149,0,6,0.931423611,1191.355035,1073,1372441,1148,1148,1148,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CBAE1B0>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,163,163,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,\,1475,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,5,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3315968,1883,2940842,3314489,3313662,3313663,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,swap,swap,same,same,green,"(0, 123, 0)",lowProb,lowProb2,rectangular,uniform,1,undefined,0,0.84375,6,6,855.296875,6,162,164217,0,0,0,0,0,0,0,0,1150,0,6,0.932291667,1193.418403,1074,1374818,1149,1149,1149,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CBAE550>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,164,164,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,/,2377,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,1,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3319608,1883,2940842,3317227,3316400,3316400,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,lowProb2,rectangular,swap,swap,same,same,green,"(0, 123, 0)",highProbColor,highProbColor,rectangular,uniform,1,undefined,0,0.848958333,6,6,863.1458333,6,163,165724,0,0,0,0,0,0,0,0,1151,0,6,0.933159722,1194.726563,1075,1376325,1150,1150,1150,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CBAEC70>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,165,165,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,/,1507,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,7,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3322367,1883,2940842,3320858,3320032,3320032,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,lowProb6,rectangular,same,same,swap,swap,red,"(177, 0, 0)",highProbShape,highProbShape,circular,uniform,1,undefined,0,0.854166667,6,6,870.265625,6,164,167091,0,0,0,0,0,0,0,0,1152,0,6,0.934027778,1195.913194,1076,1377692,1151,1151,1151,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CBAE810>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,166,166,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,/,1367,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,3,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3325023,1883,2940842,3323653,3322827,3322827,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,absent,lowProb6,rectangular,swap,same,swap,swap,green,"(0, 123, 0)",lowProb,lowProb5,rectangular,uniform,1,undefined,0,0.859375,6,6,874.09375,6,165,167826,0,0,0,0,0,0,0,0,1153,0,6,0.934895833,1196.551215,1077,1378427,1152,1152,1152,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CB82070>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,167,167,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,rectangular,0,/,735,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,5,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3327040,1883,2940842,3326302,3325476,3325476,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,rectangular,swap,same,same,same,green,"(0, 123, 0)",highProbShape,highProbShape,rectangular,uniform,1,undefined,0,0.864583333,6,6,876.796875,6,166,168345,0,0,0,0,0,0,0,0,1154,0,6,0.935763889,1197.001736,1078,1378946,1153,1153,1153,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CBAEA10>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,168,168,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,\,519,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,3,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3328864,1883,2940842,3328341,3327515,3327515,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,rectangular,same,same,swap,swap,red,"(177, 0, 0)",highProbColor,highProbColor,circular,uniform,1,undefined,0,0.869791667,6,6,881.2135417,6,167,169193,0,0,0,0,0,0,0,0,1155,0,6,0.936631944,1197.737847,1079,1379794,1154,1154,1154,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x19EFE6F0>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,169,169,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,/,848,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,7,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3330984,1883,2940842,3330132,3329306,3329306,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,rectangular,same,same,same,same,red,"(177, 0, 0)",lowProb,lowProb2,circular,uniform,1,undefined,0,0.875,6,6,885.78125,6,168,170070,0,0,0,0,0,0,0,0,1156,0,6,0.9375,1198.499132,1080,1380671,1155,1155,1155,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CB82D90>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,170,170,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,\,877,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,1,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3333120,1883,2940842,3332239,3331412,3331413,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,rectangular,same,same,swap,swap,green,"(0, 123, 0)",lowProb,lowProb3,rectangular,uniform,1,undefined,0,0.880208333,6,6,888.6614583,6,169,170623,0,0,0,0,0,0,0,0,1157,0,6,0.938368056,1198.979167,1081,1381224,1156,1156,1156,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CB8D9D0>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,171,171,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,\,553,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,2,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3334959,1883,2940842,3334403,3333577,3333577,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,rectangular,swap,same,swap,same,red,"(177, 0, 0)",lowProb,lowProb3,rectangular,uniform,1,undefined,0,0.885416667,6,6,891.140625,6,170,171099,0,0,0,0,0,0,0,0,1158,0,6,0.939236111,1199.392361,1082,1381700,1157,1157,1157,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CBAEF50>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,172,172,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,\,476,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,2,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3336695,1883,2940842,3336216,3335390,3335390,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,rectangular,swap,same,same,swap,red,"(177, 0, 0)",lowProb,lowProb1,circular,uniform,1,undefined,0,0.890625,6,6,896.8125,6,171,172188,0,0,0,0,0,0,0,0,1159,0,6,0.940104167,1200.337674,1083,1382789,1158,1158,1158,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CBA1330>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,173,173,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,\,1089,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,0,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3339047,1883,2940842,3337955,3337129,3337129,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,lowProb4,circular,swap,swap,same,same,red,"(177, 0, 0)",lowProb,lowProb2,circular,uniform,1,undefined,0,0.895833333,6,6,900.9166667,6,172,172976,0,0,0,0,0,0,0,0,1160,0,6,0.940972222,1201.021701,1084,1383577,1159,1159,1159,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x1CBAE8F0>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,174,174,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,/,788,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,1,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3341119,1883,2940842,3340328,3339502,3339502,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,same,same,swap,swap,green,"(0, 123, 0)",lowProb,lowProb3,rectangular,uniform,1,undefined,0,0.901041667,6,6,903.609375,6,173,173493,0,0,0,0,0,0,0,0,1161,0,6,0.941840278,1201.470486,1085,1384094,1160,1160,1160,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04619050>,<openexp._canvas.legacy.legacy object at 0x19F05490>,<openexp._canvas.legacy.legacy object at 0x0E8446F0>,<openexp._canvas.legacy.legacy object at 0x19F053D0>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x19F11CD0>,<openexp._canvas.legacy.legacy object at 0x04278550>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,175,175,6,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,\,517,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,2,NA,2932837,2940842,2940842,141403,140393,1884,159185,159185,1884,1884,148950,3342896,1883,2940842,3342375,3341549,3341549,NA,817,study_X,0,7547,1,yes,1680
