acc,accuracy,answerQ1,answerQ2,answerQ3,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,cond_disColor,cond_disColorRGB,cond_disFeature,cond_disPresent,cond_disProbability,cond_disShape,cond_primingDisColor,cond_primingDisShape,cond_primingTarColor,cond_primingTarShape,cond_tarColor,cond_tarColorRGB,cond_tarLocation,cond_tarLocationLong,cond_tarShape,coordinates,correct,correct_continuePress,count_Questions,count_blockAcc,count_blockFeed,count_blockLoop,count_blockRT,count_blockSeq,count_blockSumCorrect,count_blockSumRT,count_continuePress,count_example,count_expSettings,count_exp_mainLoop,count_experiment,count_instructions,count_instructions1,count_instructions2,count_log,count_main,count_prepCanvas,count_totalAcc,count_totalRT,count_totalSumCorrect,count_totalSumRT,count_trialResp,count_trialSeq,count_trialTask,datetime,description,disable_garbage_collection,dispBlank,dispBlockStart,dispFeedBlock,dispFix,dispInstructions,dispQuestions,dispSearch,dispStartScreen,distance2screen,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,gaborFreq,gaborSize,height,keyboard_backend,lineOriTar,live_row,live_row_blockLoop,live_row_exp_mainLoop,logfile,mouse_backend,noExpBlocks,noExpTrials,noPracTrials,opensesame_codename,opensesame_version,osf_always_upload_experiment,osf_id,physical_screensize,previousDisColor,previousDisShape,previousTarColor,previousTarShape,repeat_cycle,response,responseTime,response_continuePress,response_time,response_time_continuePress,rgb_gray,rgb_green,rgb_red,rgb_white,round_decimals,sampler_backend,set_blockType,set_counterPositions,set_respCorrect,set_respTimeoutExp,set_respTimeoutPrac,set_rotation,set_setSize,sizeImaginary,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimPositions,stimuli,subject_nr,subject_parity,tarIdx,time_Questions,time_blockFeed,time_blockLoop,time_blockSeq,time_continuePress,time_example,time_expSettings,time_exp_mainLoop,time_experiment,time_instructions,time_instructions1,time_instructions2,time_log,time_main,time_prepCanvas,time_trialResp,time_trialSeq,time_trialTask,timing_EEGwait,timing_fix,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,absent,lowProb4,rectangular,same,swap,swap,swap,green,"(0, 123, 0)",lowProb,lowProb4,rectangular,uniform,1,undefined,0,0.59375,4,4,590.1614583,4,114,113311,0,0,0,0,0,0,0,0,719,0,4,0.869791667,995.4322917,668,764492,718,718,718,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x047FFF50>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,117,117,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,rectangular,0,/,726,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2148619,2545,1877995,2147890,2147033,2147033,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,absent,lowProb1,rectangular,same,same,same,same,green,"(0, 123, 0)",lowProb,lowProb1,rectangular,uniform,1,undefined,0,0.598958333,4,4,594.578125,4,115,114159,0,0,0,0,0,0,0,0,720,0,4,0.87109375,996.5364583,669,765340,719,719,719,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x0E863630>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,118,118,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,rectangular,0,/,848,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,3,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2150755,2545,1877995,2149904,2149047,2149047,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,rectangular,same,same,same,swap,green,"(0, 123, 0)",highProbColor,highProbColor,circular,uniform,1,undefined,0,0.604166667,4,4,597.3854167,4,116,114698,0,0,0,0,0,0,0,0,721,0,4,0.872395833,997.2382813,670,765879,720,720,720,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144D6C30>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,119,119,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,/,539,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,2,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2152587,2545,1877995,2152045,2151188,2151188,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,circular,same,swap,swap,same,red,"(177, 0, 0)",lowProb,lowProb5,circular,uniform,1,undefined,0,0.609375,4,4,603.2395833,4,117,115822,0,0,0,0,0,0,0,0,722,0,4,0.873697917,998.7018229,671,767003,721,721,721,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144FAA90>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,120,120,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,\,1124,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,0,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2155003,2545,1877995,2153875,2153018,2153018,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,absent,highProbOther,circular,swap,same,same,same,red,"(177, 0, 0)",lowProb,lowProb6,circular,uniform,1,undefined,0,0.614583333,4,4,606.3697917,4,118,116423,0,0,0,0,0,0,0,0,723,0,4,0.875,999.484375,672,767604,722,722,722,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x047E07F0>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,121,121,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,red,circular,0,/,601,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,1,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2156899,2545,1877995,2156294,2155437,2155437,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,lowProb1,rectangular,swap,swap,swap,same,green,"(0, 123, 0)",highProbShape,highProbShape,circular,uniform,1,undefined,0,0.619791667,4,4,610.6458333,4,119,117244,0,0,0,0,0,0,0,0,724,0,4,0.876302083,1000.553385,673,768425,723,723,723,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144E3A50>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,122,122,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,\,821,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,6,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2159003,2545,1877995,2158178,2157321,2157321,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,circular,swap,swap,swap,swap,red,"(177, 0, 0)",lowProb,lowProb2,rectangular,uniform,1,undefined,0,0.625,4,4,617.890625,4,120,118635,0,0,0,0,0,0,0,0,725,0,4,0.877604167,1002.364583,674,769816,724,724,724,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144D93D0>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,123,123,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,red,rectangular,0,\,1391,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2161667,2545,1877995,2160273,2159416,2159416,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,circular,same,same,swap,swap,green,"(0, 123, 0)",lowProb,lowProb5,circular,uniform,1,undefined,0,0.630208333,4,4,620.515625,4,121,119139,0,0,0,0,0,0,0,0,726,0,4,0.87890625,1003.020833,675,770320,725,725,725,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144F79B0>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,124,124,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,green,circular,0,\,504,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,0,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2163475,2545,1877995,2162968,2162111,2162111,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,lowProb2,rectangular,same,swap,swap,same,red,"(177, 0, 0)",lowProb,lowProb4,circular,uniform,1,undefined,0,0.635416667,4,4,623.3489583,4,122,119683,0,0,0,0,0,0,0,0,727,0,4,0.880208333,1003.729167,676,770864,726,726,726,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144EE990>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,125,125,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,\,544,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2165307,2545,1877995,2164761,2163904,2163904,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,absent,lowProb3,rectangular,swap,same,swap,swap,green,"(0, 123, 0)",lowProb,lowProb1,rectangular,uniform,1,undefined,0,0.640625,4,4,627.59375,4,123,120498,0,0,0,0,0,0,0,0,728,0,4,0.881510417,1004.790365,677,771679,727,727,727,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144CD7D0>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,126,126,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,rectangular,0,\,815,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,3,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2167395,2545,1877995,2166577,2165720,2165720,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,rectangular,same,same,swap,same,red,"(177, 0, 0)",lowProb,lowProb6,rectangular,uniform,1,undefined,0,0.645833333,4,4,631.125,4,124,121176,0,0,0,0,0,0,0,0,729,0,4,0.8828125,1005.673177,678,772357,728,728,728,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144EE3F0>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,127,127,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,/,678,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,1,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2169363,2545,1877995,2168681,2167824,2167824,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,circular,same,swap,same,swap,red,"(177, 0, 0)",highProbShape,highProbShape,circular,uniform,1,undefined,0,0.651041667,4,4,634.2395833,4,125,121774,0,0,0,0,0,0,0,0,730,0,4,0.884114583,1006.451823,679,772955,729,729,729,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144D9310>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,128,128,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,/,598,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,6,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2171243,2545,1877995,2170642,2169785,2169785,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,circular,swap,same,same,swap,red,"(177, 0, 0)",lowProb,lowProb4,rectangular,uniform,1,undefined,0,0.65625,4,4,639.0677083,4,126,122701,0,0,0,0,0,0,0,0,731,0,4,0.885416667,1007.658854,680,773882,730,730,730,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x171FB070>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,129,129,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,red,rectangular,0,/,927,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2173443,2545,1877995,2172512,2171655,2171655,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,rectangular,same,swap,swap,same,green,"(0, 123, 0)",lowProb,lowProb2,rectangular,uniform,1,undefined,0,0.661458333,4,4,644.8697917,4,127,123815,0,0,0,0,0,0,0,0,732,0,4,0.88671875,1009.109375,681,774996,731,731,731,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144F7F10>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,130,130,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,/,1114,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2175834,2545,1877995,2174717,2173860,2173860,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,absent,lowProb2,rectangular,swap,same,same,same,green,"(0, 123, 0)",lowProb,lowProb3,rectangular,uniform,1,undefined,0,0.666666667,4,4,650.3229167,4,128,124862,0,0,0,0,0,0,0,0,733,0,4,0.888020833,1010.472656,682,776043,732,732,732,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x04299770>,<openexp._canvas.legacy.legacy object at 0x11830750>,<openexp._canvas.legacy.legacy object at 0x144E3450>,<openexp._canvas.legacy.legacy object at 0x04293AD0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x144CD7B0>,<openexp._canvas.legacy.legacy object at 0x0E87CD70>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,131,131,4,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,rectangular,0,\,1047,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,5,NA,1842400,1877995,1877995,170478,169469,2549,192172,192172,2549,2549,178065,2178162,2545,1877995,2177113,2176255,2176255,NA,848,study_X,0,7586,1,yes,1680
