"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond_disColor","cond_disColorRGB","cond_disFeature","cond_disPresent","cond_disProbability","cond_disShape","cond_primingDisColor","cond_primingDisShape","cond_primingTarColor","cond_primingTarShape","cond_tarColor","cond_tarColorRGB","cond_tarLocation","cond_tarLocationLong","cond_tarShape","coordinates","correct","correct_continuePress","count_blockAcc","count_blockFeed","count_blockLoop","count_blockRT","count_blockSeq","count_blockSumCorrect","count_blockSumRT","count_continuePress","count_example","count_expSettings","count_exp_mainLoop","count_experiment","count_instructions","count_instructions1","count_instructions2","count_log","count_main","count_prepCanvas","count_totalAcc","count_totalRT","count_totalSumCorrect","count_totalSumRT","count_trialResp","count_trialSeq","count_trialTask","datetime","description","disable_garbage_collection","dispBlank","dispBlockStart","dispFeedBlock","dispFix","dispInstructions","dispSearch","dispStartScreen","distance2screen","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","gaborFreq","gaborSize","height","keyboard_backend","lineOriTar","live_row","live_row_blockLoop","live_row_exp_mainLoop","logfile","mouse_backend","noExpBlocks","noExpTrials","noPracTrials","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","physical_screensize","previousDisColor","previousDisShape","previousTarColor","previousTarShape","repeat_cycle","response","responseTime","response_continuePress","response_time","response_time_continuePress","rgb_gray","rgb_green","rgb_red","rgb_white","round_decimals","sampler_backend","set_blockType","set_counterPositions","set_respCorrect","set_respTimeoutExp","set_respTimeoutPrac","set_rotation","set_setSize","sizeImaginary","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimPositions","stimuli","subject_nr","subject_parity","tarIdx","time_blockFeed","time_blockLoop","time_blockSeq","time_continuePress","time_example","time_expSettings","time_exp_mainLoop","time_experiment","time_instructions","time_instructions1","time_instructions2","time_log","time_main","time_prepCanvas","time_trialResp","time_trialSeq","time_trialTask","timing_EEGwait","timing_fix","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","present","lowProb3","rectangular","same","same","swap","swap","green","(0, 122, 0)","lowProb","lowProb5","rectangular","uniform","1","undefined","0.223958333333","4","4","209.171875","4","43","40161","0","0","0","0","0","0","0","0","645","0","4","0.766927083333","843.326822917","589","647675","645","645","645","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x1694A670>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","44","44","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","green","rectangular","0","\","1253","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","4","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1806046","1803","1700387","1804790","1803871","1803871","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","present","highProb","rectangular","same","same","same","same","green","(0, 122, 0)","highProbShape","highProbShape","rectangular","uniform","1","undefined","0.229166666667","4","4","215.244791667","4","44","41327","0","0","0","0","0","0","0","0","646","0","4","0.768229166667","844.845052083","590","648841","646","646","646","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x16947CD0>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","45","45","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","green","rectangular","0","/","1166","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","2","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1808542","1803","1700387","1807373","1806454","1806454","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","lowProb2","circular","same","swap","swap","same","red","(179, 0, 0)","lowProb","lowProb6","rectangular","uniform","1","undefined","0.234375","4","4","219.46875","4","45","42138","0","0","0","0","0","0","0","0","647","0","4","0.76953125","845.901041667","591","649652","647","647","647","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x169365B0>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","46","46","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","rectangular","0","/","811","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","5","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1810702","1803","1700387","1809888","1808969","1808969","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","rectangular","same","swap","same","swap","red","(179, 0, 0)","lowProb","lowProb5","circular","uniform","1","undefined","0.239583333333","4","4","223.510416667","4","46","42914","0","0","0","0","0","0","0","0","648","0","4","0.770833333333","846.911458333","592","650428","648","648","648","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x0F5E0630>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","47","47","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","\","776","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","4","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1812814","1803","1700387","1812035","1811116","1811116","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","lowProb6","circular","same","swap","same","swap","red","(179, 0, 0)","lowProb","lowProb3","rectangular","uniform","1","undefined","0.244791666667","4","4","229.375","4","47","44040","0","0","0","0","0","0","0","0","649","0","4","0.772135416667","848.377604167","593","651554","649","649","649","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x0F5EBE90>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","48","48","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","rectangular","0","/","1126","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","1","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1815279","1803","1700387","1814149","1813230","1813230","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProbOther","circular","swap","same","same","swap","red","(179, 0, 0)","lowProb","lowProb1","circular","uniform","1","undefined","0.25","4","4","233.609375","4","48","44853","0","0","0","0","0","0","0","0","650","0","4","0.7734375","849.436197917","594","652367","650","650","650","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x1952BCF0>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","49","49","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","/","813","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","7","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1817423","1803","1700387","1816606","1815687","1815687","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","lowProb5","rectangular","swap","swap","same","same","red","(179, 0, 0)","lowProb","lowProb4","circular","uniform","1","undefined","0.255208333333","4","4","240.125","4","49","46104","0","0","0","0","0","0","0","0","651","0","4","0.774739583333","851.065104167","595","653618","651","651","651","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x16947C10>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","50","50","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","\","1251","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","3","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1820023","1803","1700387","1818768","1817849","1817849","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","present","highProb","circular","swap","swap","swap","swap","green","(0, 122, 0)","lowProb","lowProb6","rectangular","uniform","1","undefined","0.260416666667","4","4","243.84375","4","50","46818","0","0","0","0","0","0","0","0","652","0","4","0.776041666667","851.994791667","596","654332","652","652","652","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x0F5C8350>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","51","51","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","green","rectangular","0","/","714","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","5","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1822070","1803","1700387","1821353","1820434","1820434","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","rectangular","swap","swap","swap","swap","red","(179, 0, 0)","highProbColor","highProbColor","circular","uniform","1","undefined","0.265625","4","4","246.630208333","4","51","47353","0","0","0","0","0","0","0","0","653","0","4","0.77734375","852.69140625","597","654867","653","653","653","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x0F5E0150>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","52","52","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","/","535","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","6","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1823934","1803","1700387","1823396","1822477","1822477","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","absent","highProb","rectangular","same","same","same","swap","red","(179, 0, 0)","lowProb","lowProb1","rectangular","uniform","1","undefined","0.270833333333","4","4","251.026041667","4","52","48197","0","0","0","0","0","0","0","0","654","0","4","0.778645833333","853.790364583","598","655711","654","654","654","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x0F5F0A30>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","53","53","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","rectangular","0","\","844","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","7","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1826110","1803","1700387","1825263","1824344","1824344","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","present","lowProb1","circular","same","swap","swap","swap","green","(0, 122, 0)","lowProb","lowProb5","circular","uniform","1","undefined","0.276041666667","4","4","257.140625","4","53","49371","0","0","0","0","0","0","0","0","655","0","4","0.779947916667","855.319010417","599","656885","655","655","655","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x1694A730>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","54","54","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","green","circular","0","\","1174","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","4","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1828630","1803","1700387","1827453","1826534","1826534","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","rectangular","same","swap","swap","same","red","(179, 0, 0)","lowProb","lowProb3","circular","uniform","0","undefined","0.276041666667","4","4","260.994791667","4","53","50111","0","0","0","0","0","0","0","0","656","0","4","0.779947916667","856.282552083","599","657625","656","656","656","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x16951850>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","55","55","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","/","740","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","1","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1830710","1803","1700387","1829966","1829047","1829047","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","lowProb5","circular","swap","swap","same","same","red","(179, 0, 0)","lowProb","lowProb3","circular","uniform","1","undefined","0.28125","4","4","265.34375","4","54","50946","0","0","0","0","0","0","0","0","657","0","4","0.78125","857.369791667","600","658460","657","657","657","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x1952B170>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","56","56","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","\","835","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","1","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1832935","1803","1700387","1832096","1831177","1831178","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","circular","same","same","same","same","red","(179, 0, 0)","lowProb","lowProb4","circular","uniform","1","undefined","0.286458333333","4","4","269.682291667","4","55","51779","0","0","0","0","0","0","0","0","658","0","4","0.782552083333","858.454427083","601","659293","658","658","658","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x1694A390>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","57","57","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","\","833","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","3","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1835127","1803","1700387","1834290","1833371","1833371","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","lowProb1","circular","same","same","same","same","red","(179, 0, 0)","lowProb","lowProb4","circular","uniform","1","undefined","0.291666666667","4","4","274.8125","4","56","52764","0","0","0","0","0","0","0","0","659","0","4","0.783854166667","859.736979167","602","660278","659","659","659","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x169477B0>","<openexp._canvas.legacy.legacy object at 0x1694AD50>","<openexp._canvas.legacy.legacy object at 0x16947B10>","<openexp._canvas.legacy.legacy object at 0x0F5E6690>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x1952B570>","<openexp._canvas.legacy.legacy object at 0x10A8A750>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","58","58","4","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","/","985","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","3","1669123","1700387","1700387","91997","90990","1804","105514","105514","1804","1804","103755","1837446","1803","1700387","1836458","1835539","1835539","NA","913","study_X","0","11757","1","yes","1680"
