"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond_disColor","cond_disColorRGB","cond_disFeature","cond_disPresent","cond_disProbability","cond_disShape","cond_primingDisColor","cond_primingDisShape","cond_primingTarColor","cond_primingTarShape","cond_tarColor","cond_tarColorRGB","cond_tarLocation","cond_tarLocationLong","cond_tarShape","coordinates","correct","correct_continuePress","count_blockAcc","count_blockFeed","count_blockLoop","count_blockRT","count_blockSeq","count_blockSumCorrect","count_blockSumRT","count_continuePress","count_example","count_expSettings","count_exp_mainLoop","count_experiment","count_instructions","count_instructions1","count_instructions2","count_log","count_main","count_prepCanvas","count_totalAcc","count_totalRT","count_totalSumCorrect","count_totalSumRT","count_trialResp","count_trialSeq","count_trialTask","datetime","description","disable_garbage_collection","dispBlank","dispBlockStart","dispFeedBlock","dispFix","dispInstructions","dispSearch","dispStartScreen","distance2screen","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","gaborFreq","gaborSize","height","keyboard_backend","lineOriTar","live_row","live_row_blockLoop","live_row_exp_mainLoop","logfile","mouse_backend","noExpBlocks","noExpTrials","noPracTrials","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","physical_screensize","previousDisColor","previousDisShape","previousTarColor","previousTarShape","repeat_cycle","response","responseTime","response_continuePress","response_time","response_time_continuePress","rgb_gray","rgb_green","rgb_red","rgb_white","round_decimals","sampler_backend","set_blockType","set_counterPositions","set_respCorrect","set_respTimeoutExp","set_respTimeoutPrac","set_rotation","set_setSize","sizeImaginary","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimPositions","stimuli","subject_nr","subject_parity","tarIdx","time_blockFeed","time_blockLoop","time_blockSeq","time_continuePress","time_example","time_expSettings","time_exp_mainLoop","time_experiment","time_instructions","time_instructions1","time_instructions2","time_log","time_main","time_prepCanvas","time_trialResp","time_trialSeq","time_trialTask","timing_EEGwait","timing_fix","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProbOther","circular","swap","same","swap","same","red","(179, 0, 0)","highProbShape","highProbShape","rectangular","uniform","1","undefined","0.8125","6","6","811.265625","6","156","155763","0","0","0","0","0","0","0","0","1144","0","6","0.907118055556","1013.35243056","1045","1167382","1144","1144","1144","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F95CB50>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","159","159","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","rectangular","0","/","693","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","5","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3519878","1745","3168798","3519182","3518424","3518424","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","present","highProb","circular","swap","same","swap","same","green","(0, 122, 0)","lowProb","lowProb1","rectangular","uniform","1","undefined","0.817708333333","6","6","815.208333333","6","157","156520","0","0","0","0","0","0","0","0","1145","0","6","0.907986111111","1014.00954861","1046","1168139","1145","1145","1145","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F98FB10>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","160","160","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","green","rectangular","0","/","757","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","2","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3521814","1745","3168798","3521054","3520296","3520296","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","circular","same","same","swap","swap","red","(179, 0, 0)","lowProb","lowProb1","circular","uniform","1","undefined","0.822916666667","6","6","823.505208333","6","158","158113","0","0","0","0","0","0","0","0","1146","0","6","0.908854166667","1015.39236111","1047","1169732","1146","1146","1146","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x19566D70>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","161","161","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","/","1593","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","2","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3524590","1745","3168798","3522995","3522237","3522238","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","circular","same","same","same","same","red","(179, 0, 0)","lowProb","lowProb1","circular","uniform","1","undefined","0.828125","6","6","828.619791667","6","159","159095","0","0","0","0","0","0","0","0","1147","0","6","0.909722222222","1016.24479167","1048","1170714","1147","1147","1147","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F981210>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","162","162","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","\","982","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","2","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3526758","1745","3168798","3525773","3525015","3525015","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","circular","swap","same","same","swap","red","(179, 0, 0)","lowProb","lowProb5","rectangular","uniform","1","undefined","0.833333333333","6","6","834.026041667","6","160","160133","0","0","0","0","0","0","0","0","1148","0","6","0.910590277778","1017.14583333","1049","1171752","1148","1148","1148","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F95C3F0>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","163","163","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","rectangular","0","/","1038","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","7","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3528974","1745","3168798","3527933","3527175","3527175","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","circular","same","same","same","same","red","(179, 0, 0)","lowProb","lowProb5","rectangular","uniform","1","undefined","0.838541666667","6","6","837.421875","6","161","160785","0","0","0","0","0","0","0","0","1149","0","6","0.911458333333","1017.71180556","1050","1172404","1149","1149","1149","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F981910>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","164","164","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","rectangular","0","/","652","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","7","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3530806","1745","3168798","3530151","3529393","3529393","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","circular","swap","same","same","swap","red","(179, 0, 0)","lowProb","lowProb2","circular","uniform","1","undefined","0.84375","6","6","840.916666667","6","162","161456","0","0","0","0","0","0","0","0","1150","0","6","0.912326388889","1018.29427083","1051","1173075","1150","1150","1150","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F98F1B0>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","165","165","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","/","671","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","3","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3532662","1745","3168798","3531987","3531229","3531229","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","present","highProb","circular","same","same","swap","swap","green","(0, 122, 0)","lowProb","lowProb5","rectangular","uniform","1","undefined","0.848958333333","6","6","844.291666667","6","163","162104","0","0","0","0","0","0","0","0","1151","0","6","0.913194444444","1018.85677083","1052","1173723","1151","1151","1151","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F978090>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","166","166","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","green","rectangular","0","\","648","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","7","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3534494","1745","3168798","3533843","3533085","3533085","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","circular","swap","same","swap","same","red","(179, 0, 0)","highProbColor","highProbColor","rectangular","uniform","1","undefined","0.854166666667","6","6","849.489583333","6","164","163102","0","0","0","0","0","0","0","0","1152","0","6","0.9140625","1019.72309028","1053","1174721","1152","1152","1152","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F98FD70>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","167","167","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","rectangular","0","\","998","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","1","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3536670","1745","3168798","3535668","3534911","3534911","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","present","highProb","rectangular","swap","swap","swap","swap","green","(0, 122, 0)","lowProb","lowProb5","circular","uniform","1","undefined","0.859375","6","6","853.557291667","6","165","163883","0","0","0","0","0","0","0","0","1153","0","6","0.914930555556","1020.40104167","1054","1175502","1153","1153","1153","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F994A50>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","168","168","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","rectangular","green","circular","0","\","781","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","7","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3538629","1745","3168798","3537846","3537089","3537089","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","rectangular","swap","same","swap","same","red","(179, 0, 0)","lowProb","lowProb5","circular","uniform","1","undefined","0.864583333333","6","6","857.213541667","6","166","164585","0","0","0","0","0","0","0","0","1154","0","6","0.915798611111","1021.01041667","1055","1176204","1154","1154","1154","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1C159570>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","169","169","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","\","702","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","7","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3540526","1745","3168798","3539822","3539064","3539064","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","present","lowProb1","circular","swap","swap","swap","swap","green","(0, 122, 0)","lowProb","lowProb6","rectangular","uniform","1","undefined","0.869791666667","6","6","861.973958333","6","167","165499","0","0","0","0","0","0","0","0","1155","0","6","0.916666666667","1021.80381944","1056","1177118","1155","1155","1155","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F981410>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","170","170","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","green","rectangular","0","\","914","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","0","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3542622","1745","3168798","3541705","3540947","3540947","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","circular","same","same","swap","swap","red","(179, 0, 0)","lowProb","lowProb1","circular","uniform","1","undefined","0.875","6","6","867.765625","6","168","166611","0","0","0","0","0","0","0","0","1156","0","6","0.917534722222","1022.76909722","1057","1178230","1156","1156","1156","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1955A9F0>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","171","171","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","/","1112","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","2","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3544926","1745","3168798","3543812","3543054","3543054","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","present","lowProb1","rectangular","swap","swap","swap","swap","green","(0, 122, 0)","lowProb","lowProb6","rectangular","uniform","1","undefined","0.880208333333","6","6","870.953125","6","169","167223","0","0","0","0","0","0","0","0","1157","0","6","0.918402777778","1023.30034722","1058","1178842","1157","1157","1157","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1C1708D0>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","172","172","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","green","rectangular","0","/","612","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","0","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3546734","1745","3168798","3546118","3545361","3545361","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","absent","highProb","circular","same","swap","swap","swap","red","(179, 0, 0)","highProbShape","highProbShape","circular","uniform","1","undefined","0.885416666667","6","6","874.359375","6","170","167877","0","0","0","0","0","0","0","0","1158","0","6","0.919270833333","1023.86805556","1059","1179496","1158","1158","1158","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x1C186290>","<openexp._canvas.legacy.legacy object at 0x1F981FB0>","<openexp._canvas.legacy.legacy object at 0x1611FF10>","<openexp._canvas.legacy.legacy object at 0x1956EC30>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x1F95C3F0>","<openexp._canvas.legacy.legacy object at 0x1C16BE50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","173","173","6","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","circular","0","/","654","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","5","3145712","3168798","3168798","716277","715269","1746","734369","734369","1746","1746","727530","3548574","1745","3168798","3547916","3547159","3547159","NA","752","study_X","0","11253","1","yes","1680"
